,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80,w_81,h_81,w_82,h_82,w_83,h_83
,-12,0,1637,-7.400620461,1068,-14.37416363,1287,-21.53423309,1297,-28.70204163,1799,-36.19702911,1680,-43.62357712,2601,-51.48722839,2260,-59.21035004,2598,-67.07284546,2890,-75.04185486,3252,-83.12888336,3305,-91.23207092,3669,-99.43974304,4080,-107.7535934,3837,-116.0060425,4472,-124.4116364,4820,-132.8921661,5081,-141.4254303,5347,-150.0097198,4644,-158.4530487,5589,-167.081604,6081,-175.7945251,5412,-184.3908997,6543,-193.1770477,7366,-202.0816803,7882,-211.0540161,9133,-220.1736603,10025,-229.3865051,11291,-238.7182617,12633,-248.162323,14310,-257.7310486,15131,-267.3555603,16934,-277.0926514,18517,-286.9190979,19067,-296.7748108,21368,-306.7444458,24321,-316.8435364,25929,-327.0066528,27882,-337.2424011,32167,-347.6210938,36814,-358.1347351,38312,-368.6882629,42523,-379.3460693,44458,-390.0483704,53219,-400.930542,58013,-411.8989563,59482,-422.892395,68567,-434.0279541,76634,-445.2747498,85150,-456.6269226,91777,-468.0540466,99320,-479.5601501,111000,-491.1774292,121994,-502.8891602,132032,-514.6799316,146276,-526.5731812,156771,-538.5357056,175562,-550.6114502,195721,-562.7958984,224700,-575.1184082,233678,-587.4801025,252474,-599.9191895,291225,-612.5010376,317414,-625.1690063,354624,-637.9478149,370413,-650.7702026,417924,-663.7132568,457931,-676.7477417,500011,-689.8701172,574504,-703.1314087,606954,-716.4476318,673569,-729.867981,742258,-743.385437,826652,-757.0105591,869565,-770.6862793,977231,-784.4787598,1083543,-798.3745117,1220539,-812.3893433,1314340,-826.4782104,1422317,-840.6459961,1589491,-854.9249268,1750435,-869.300293,1934980,-883.7758789,2124815
,-8,0,1814,-7.5032897,1051,-14.46078682,1273,-21.60991859,1392,-28.84841537,1705,-36.28973389,1818,-43.79522705,2123,-51.45581055,2506,-59.28225327,2452,-67.08691406,3142,-75.13952637,3130,-83.18831635,3375,-91.31246948,3597,-99.50032806,4218,-107.8474426,3826,-116.0970154,4352,-124.4754028,4939,-132.9803162,5072,-141.5118103,5104,-150.0495911,4896,-158.5457611,5493,-167.1569977,5983,-175.8536682,5620,-184.4877625,6574,-193.2786407,7267,-202.1697388,7847,-211.137619,9119,-220.2557373,9981,-229.4641724,11362,-238.8022003,12871,-248.2649384,13947,-257.8079529,15615,-267.4639282,16643,-277.1836853,17952,-286.9791565,19474,-296.8559875,21456,-306.8297424,24751,-316.9463501,25264,-327.0834961,27672,-337.311676,32235,-347.6924744,36515,-358.1979675,38829,-368.7648926,42741,-379.4277954,44170,-390.1235962,53750,-401.015686,58063,-411.9849854,59426,-422.977478,68004,-434.1047974,76369,-445.3481445,85583,-456.7053833,91845,-468.1332397,100080,-479.6469727,110509,-491.2598267,121614,-502.9684448,131974,-514.7587891,145024,-526.6434326,158404,-538.616333,173463,-550.6800537,197608,-562.8740845,224699,-575.1965942,235015,-587.5640259,251981,-600.0011597,289126,-612.5758057,318975,-625.2486572,354233,-638.0263672,371074,-650.8505249,418875,-663.7958374,456767,-676.8277588,499898,-689.9498901,573651,-703.2096558,608541,-716.5285034,674021,-729.9495239,741999,-743.4666138,823239,-757.0876465,869292,-770.7630615,981076,-784.5594482,1080182,-798.4520874,1221351,-812.4675293,1316960,-826.5583496,1421489,-840.7255859,1589029,-855.0042114,1751429,-869.380127,1930993,-883.8536987,2125932
,-4,0,1895,-7.546974182,1128,-14.57517624,1138,-21.6122036,1368,-28.83330917,1901,-36.38344574,1802,-43.88009644,2087,-51.52357864,2595,-59.38492203,2394,-67.16564178,3049,-75.18820953,3119,-83.23347473,3536,-91.40422821,3453,-99.55122375,3936,-107.8291473,4001,-116.1234436,4521,-124.5399323,4823,-133.0210876,5138,-141.565506,5171,-150.116333,4940,-158.62146,5409,-167.2172852,5834,-175.8887482,5822,-184.5581512,6629,-193.3573608,6923,-202.1999664,7921,-211.1772461,8907,-220.2718353,10741,-229.5536652,11163,-238.8740234,12693,-248.3228302,13929,-257.864563,15406,-267.5070801,16794,-277.2358704,17671,-287.015564,19485,-296.8929749,21677,-306.8769836,24388,-316.9788208,25684,-327.1324463,27977,-337.371582,32479,-347.7599182,36292,-358.2592773,38712,-368.8231812,42449,-379.479248,43583,-390.1616821,54305,-401.0640564,58011,-412.0324402,59443,-423.0252075,67105,-434.1392212,76615,-445.3857727,85884,-456.746521,93780,-468.1952209,98537,-479.6934204,110488,-491.3060913,121624,-503.0147705,132696,-514.8106079,144012,-526.6882324,159697,-538.6692505,171005,-550.718689,199633,-562.9229126,224180,-575.243103,233530,-587.604187,252839,-600.0446777,290971,-612.6256714,318536,-625.2971802,353097,-638.0716553,374872,-650.9060059,417741,-663.8486328,451954,-676.8699951,503398,-689.9991455,571917,-703.2559204,608475,-716.574646,674717,-729.9967041,743121,-743.5153198,821108,-757.133728,870907,-770.8110352,983055,-784.609436,1078065,-798.5001221,1223158,-812.5170898,1314488,-826.6060181,1422737,-840.7741089,1586416,-855.0510864,1753328,-869.4281006,1928862,-883.9005127,2128448
,0,0,1885,-7.541683197,1093,-14.53836441,1223,-21.64742661,1341,-28.84859848,1806,-36.34746933,1799,-43.84245682,2297,-51.58181763,2295,-59.32030487,2546,-67.1625824,3167,-75.22312164,3178,-83.28713226,3252,-91.37416077,3629,-99.57087708,3995,-107.863678,3840,-116.1169052,4890,-124.6118546,4567,-133.0384674,5110,-141.5774231,4937,-150.0819397,5197,-158.6377716,5508,-167.2517242,5878,-175.9306946,5791,-184.5947571,6393,-193.3577118,6948,-202.2039185,7996,-211.1906128,9036,-220.2995911,10721,-229.5795441,11191,-238.9024048,12079,-248.3016357,14671,-257.8952637,15395,-267.5370483,16342,-277.2385559,18115,-287.0430603,19640,-296.9283752,20861,-306.8740234,24619,-316.9852905,25743,-327.1412048,27961,-337.3797607,33027,-347.7848511,35617,-358.2654419,39235,-368.8427734,42072,-379.4898987,44083,-390.1837158,54114,-401.08255,57947,-412.0498352,59618,-423.0455627,66801,-434.1550293,76776,-445.4036865,85715,-456.7624817,94364,-468.2174072,97501,-479.7050171,112185,-491.3329163,120909,-503.0357056,131194,-514.8201294,144616,-526.7019653,160634,-538.6888428,171119,-550.7389526,198707,-562.9385376,224891,-575.2619019,233484,-587.6227417,253417,-600.0655518,290874,-612.6461792,317495,-625.3143921,352254,-638.0864868,375234,-650.921814,418026,-663.8651123,450895,-676.8840942,504998,-690.0164185,571723,-703.2728271,605926,-716.5873413,676041,-730.0113525,743369,-743.5302734,821998,-757.1497803,869840,-770.8258667,985815,-784.6270752,1077343,-798.5170898,1226127,-812.536438,1307380,-826.6199951,1427674,-840.7915649,1588129,-855.0696411,1748719,-869.4440308,1926611,-883.9152832,2133116
,4,0,1830,-7.512071133,1055,-14.47336769,1350,-21.68122864,1298,-28.84980774,1776,-36.33192825,1828,-43.84290695,2343,-51.60209274,2205,-59.30057526,2452,-67.10523224,3301,-75.20721436,3047,-83.22912598,3290,-91.32776642,3661,-99.53325653,4215,-107.8796616,3962,-116.1641693,4609,-124.5999374,4549,-133.0225983,4889,-141.517334,5144,-150.0629272,5444,-158.6651917,5032,-167.1887665,6259,-175.930542,5609,-184.5626678,6362,-193.3207703,7283,-202.2140656,7790,-211.1746674,9120,-220.2928925,10663,-229.5674286,11328,-238.9024658,11905,-248.2871857,14644,-257.8789673,15238,-267.5105286,16375,-277.2140503,18434,-287.0360107,19467,-296.9124756,20943,-306.86203,24354,-316.9624939,26138,-327.1336365,27445,-337.3535767,33160,-347.7626648,36102,-358.2567749,39203,-368.8332825,42306,-379.4859619,44190,-390.1822205,53692,-401.0732422,57461,-412.0321045,59194,-423.0206909,66651,-434.1279297,78134,-445.394104,86020,-456.7564392,93979,-468.2072754,97555,-479.6954346,111806,-491.3199463,120777,-503.021637,131705,-514.8099365,143941,-526.6870728,161147,-538.677124,170824,-550.7255249,197208,-562.9175415,226457,-575.2478638,233919,-587.6105957,252278,-600.0488892,290742,-612.6290894,318405,-625.3001709,352637,-638.0733643,375279,-650.9088135,417030,-663.8497314,451422,-676.869873,503395,-689.9990234,572565,-703.256897,606820,-716.572876,674327,-729.9943237,742662,-743.5123291,822660,-757.1326294,871244,-770.8103027,985257,-784.6109619,1079323,-798.5028076,1226673,-812.522644,1305570,-826.6047974,1425203,-840.7745972,1589483,-855.0535278,1752294,-869.4299927,1922270,-883.8989868,2131979
,8,0,1740,-7.461640358,1052,-14.42008877,1320,-21.60547638,1285,-28.7639904,1737,-36.22390366,1952,-43.80051422,2246,-51.51742172,2223,-59.22403336,2739,-67.13938141,2968,-75.13502502,3101,-83.17450714,3370,-91.29717255,3702,-99.51380157,4279,-107.8752747,3887,-116.1406708,4301,-124.5072708,4944,-133.0131989,4700,-141.4685211,5396,-150.0619354,4938,-158.5666504,5322,-167.1462555,6088,-175.8603363,5841,-184.5329895,6451,-193.3049774,6826,-202.1334686,8202,-211.1455994,8994,-220.2499084,10634,-229.5217133,11264,-238.8510742,12354,-248.2728119,14303,-257.8410339,15267,-267.4744873,16163,-277.164978,18519,-286.9915161,19051,-296.846405,21756,-306.8340454,23910,-316.9161072,26045,-327.0836792,27995,-337.3234558,32443,-347.7106934,35879,-358.1986084,39409,-368.780365,42034,-379.4266052,45048,-390.1420898,53271,-401.025238,56758,-411.9718018,59809,-422.9707031,67338,-434.0881958,77338,-445.3441467,86345,-456.7102661,92999,-468.1506042,97801,-479.6412964,112163,-491.2690125,121303,-502.9750671,132398,-514.7686157,143349,-526.6416626,162397,-538.6394653,169525,-550.6802368,197460,-562.8735352,225362,-575.1989746,233932,-587.5617676,252332,-600.0002441,292151,-612.5852661,317661,-625.2540283,353007,-638.0282593,373570,-650.8591309,417199,-663.8004761,451990,-676.8218994,502806,-689.9498291,575792,-703.2133179,604442,-716.5253906,676349,-729.9498291,739476,-743.463501,821817,-757.0827637,873193,-770.7626953,984743,-784.5628052,1079882,-798.4551392,1225075,-812.4736328,1307797,-826.5574951,1427217,-840.7287598,1589579,-855.0077515,1747873,-869.3816528,1919894,-883.8494263,2138322
,12,0,1699,-7.437795162,954,-14.29845905,1355,-21.51001549,1274,-28.65993118,1808,-36.15990829,1976,-43.74873734,2223,-51.45534897,2219,-59.16016006,2757,-67.08206177,2873,-75.04517365,3079,-83.07752991,3521,-91.24403381,3628,-99.44046783,4250,-107.7951431,3885,-116.0600204,4338,-124.4351883,4787,-132.908844,4882,-141.4021606,5251,-149.968338,4842,-158.4534149,5755,-167.1112366,5772,-175.7720032,5634,-184.4085846,6833,-193.2380981,6836,-202.0680542,8357,-211.0989075,8704,-220.1704407,10326,-229.4128571,11599,-238.7715302,12136,-248.1754608,14580,-257.7628784,15448,-267.4081116,16231,-277.1027832,18326,-286.9188538,19055,-296.7739258,21189,-306.7351685,24146,-316.8270569,26218,-327.0012512,28103,-337.244873,32207,-347.6248169,35407,-358.0994873,40253,-368.7024231,41914,-379.3457947,45424,-390.0695801,53004,-400.9476929,56711,-411.8934021,59686,-422.8902588,66738,-433.9987793,79523,-445.2825928,84839,-456.6311035,92634,-468.0675049,98787,-479.5682373,110901,-491.1846313,121895,-502.8955383,132832,-514.6923828,142328,-526.5582886,162848,-538.5588379,170579,-550.6057739,196599,-562.7946777,225090,-575.1189575,233517,-587.4799805,252199,-599.9179688,294000,-612.5092773,317711,-625.1781616,348371,-637.939209,376915,-650.7789917,416873,-663.7195435,455613,-676.7489624,500202,-689.8717041,578195,-703.1393433,599248,-716.442749,679317,-729.871582,739548,-743.385376,823068,-757.0061646,870753,-770.6832886,984032,-784.4827271,1081758,-798.3768311,1224093,-812.3945312,1308188,-826.4786987,1426657,-840.6495361,1591774,-854.9298706,1748368,-869.3040771,1918395,-883.7710571,2132085
,16,0,1469,-7.292337418,1077,-14.27427197,1332,-21.46870804,1255,-28.60359955,1644,-36.0084877,1999,-43.60889053,2210,-51.30963898,2368,-59.07944107,2682,-66.97376251,2871,-74.93618011,3128,-82.98432922,3373,-91.10788727,3758,-99.33953094,4200,-107.682373,3896,-115.9500809,4315,-124.319931,4861,-132.8089294,4807,-141.2867584,5117,-149.8270874,5154,-158.3746185,5745,-167.0307007,5322,-175.6103058,6198,-184.3422852,6525,-193.1256866,7067,-201.9888763,7929,-210.9671631,9052,-220.0779114,9765,-229.2644653,12112,-238.6664124,12407,-248.0924225,14049,-257.6427307,15345,-267.2812805,16545,-276.9951172,18380,-286.8141479,18930,-296.6626587,20785,-306.6046448,24581,-316.714386,25921,-326.8771973,29048,-337.1539001,31913,-347.5246582,34608,-357.9765015,40647,-368.5891724,41944,-379.2332764,46222,-389.9744873,51907,-400.8316956,57204,-411.7860718,59593,-422.7813721,67409,-433.8999023,78198,-445.1669006,84729,-456.5140991,92602,-467.9501648,98387,-479.4468384,112925,-491.0813293,120859,-502.7837219,133067,-514.5823364,141423,-526.4418335,163814,-538.4483032,170188,-550.492981,198814,-562.6931152,222293,-575.0048828,233112,-587.3641357,253805,-599.8084717,293203,-612.3970947,319351,-625.071167,348307,-637.8320312,375312,-650.6675415,418628,-663.6123047,453523,-676.637085,504551,-689.7684937,573027,-703.0271606,598427,-716.3292236,683676,-729.7644653,735629,-743.2729492,823019,-756.8936768,875055,-770.5757446,977812,-784.3688354,1084788,-798.2657471,1225793,-812.2848511,1307965,-826.3688354,1428108,-840.5407104,1585635,-854.8171997,1754277,-869.1947632,1915419,-883.6602173,2131495
,20,0,1293,-7.164720535,1095,-14.16322994,1206,-21.25829315,1297,-28.42610168,1831,-35.9387207,1761,-43.41235733,2364,-51.1804657,2571,-59.03251648,2306,-66.77578735,2957,-74.76771545,3199,-82.83831024,3396,-90.96866608,3710,-99.18745422,4060,-107.4963913,4200,-115.8392334,4180,-124.1772995,4940,-132.6824188,4922,-141.1838837,4917,-149.6843414,5058,-158.2130737,5744,-166.868988,5244,-175.4338226,6230,-184.1709595,6591,-192.9644165,6951,-201.8110504,8236,-210.8273163,9022,-219.9347382,9734,-229.1181183,12223,-238.5291901,12164,-247.9354248,14265,-257.5009766,15102,-267.1235657,17073,-276.8688049,17915,-286.6622009,19039,-296.516449,21276,-306.481781,24274,-316.578949,26170,-326.7513123,28075,-336.9939575,32972,-347.3973694,34026,-357.8322449,40175,-368.4332581,43136,-379.1053772,46068,-389.8432617,50725,-400.6774292,58668,-411.657074,58391,-422.6319885,68573,-433.7676392,77078,-445.0202026,85800,-456.3799744,92017,-467.8096924,98566,-479.3081665,112262,-490.9367676,121013,-502.6404114,133556,-514.442688,140225,-526.2937012,166581,-538.3169556,169098,-550.3551636,197567,-562.5490112,222062,-574.8597412,233255,-587.2196045,253302,-599.6619263,295058,-612.2568359,318713,-624.928894,346608,-637.6848145,374343,-650.5177612,420164,-663.4661865,457889,-676.5005493,501193,-689.6253052,573651,-702.8850708,601831,-716.1928101,681616,-729.625061,732778,-743.1296387,825234,-756.7530518,873191,-770.4329834,977658,-784.2258911,1087269,-798.125061,1224851,-812.1433716,1306792,-826.2264404,1428495,-840.3985596,1586598,-854.6756592,1755241,-869.053772,1914272,-883.5186157,2135544
,24,0,1068,-6.973543167,1017,-13.89815521,1327,-21.08883095,1300,-28.25895119,1753,-35.72803497,1903,-43.27922058,2272,-51.00763702,2471,-58.82001495,2389,-66.59864807,2916,-74.57661438,3248,-82.66240692,3296,-90.76287079,3865,-99.02259064,3889,-107.2884979,4173,-115.6248856,4516,-124.0402679,4790,-132.5145569,4992,-141.0301514,4871,-149.5212097,5147,-158.0673828,5557,-166.6902008,5755,-175.3480225,5701,-183.9964142,6663,-192.8007355,6821,-201.6284943,8477,-210.6735992,8720,-219.7469788,9824,-228.9395599,12323,-238.3587799,11998,-247.7512817,14714,-257.3478394,15023,-266.9651794,16855,-276.6975708,17880,-286.4890137,19077,-296.3452454,21166,-306.3053894,24680,-316.4191284,25339,-326.5592346,28597,-336.820282,33011,-347.224884,33901,-357.6560974,40323,-368.2607727,43197,-378.9342957,46376,-389.678833,50338,-400.5053406,58425,-411.480835,57311,-422.4370728,70340,-433.598175,76825,-444.8474731,86033,-456.2099609,91857,-467.6379395,99730,-479.1481628,111027,-490.765686,121088,-502.4699707,133443,-514.2714233,141767,-526.1333618,164514,-538.144104,168222,-550.177124,199549,-562.3809204,220391,-574.684082,233451,-587.0447998,253172,-599.4866333,295028,-612.0814819,321986,-624.7637329,342092,-637.5065918,374879,-650.3409424,425145,-663.3011475,455470,-676.3302612,499918,-689.4524536,572287,-702.7098389,602718,-716.019043,681736,-729.451416,735522,-742.9597778,822785,-756.5802002,876698,-770.2640991,973692,-784.0529785,1086614,-797.9515381,1223240,-811.9685669,1311531,-826.0552979,1419481,-840.2210693,1593849,-854.5027466,1758276,-868.8825684,1909707,-883.3450317,2131543
,28,0,801,-6.685861111,1193,-13.7700882,1166,-20.83142281,1421,-28.09053802,1829,-35.60206223,1756,-43.0728569,2376,-50.84603119,2328,-58.59879684,2470,-66.4107666,2883,-74.37734985,3327,-82.48717499,3457,-90.6353302,3662,-98.84109497,3732,-107.0657959,4297,-115.4314651,4399,-123.8205948,4753,-132.2871246,5141,-140.8321228,4733,-149.2944336,5267,-157.8636475,5531,-166.4817657,5761,-175.140625,5793,-183.8050232,6423,-192.5726624,7056,-201.4342957,8248,-210.4520264,8960,-219.5525513,9663,-228.7286072,12339,-238.1491241,12125,-247.5521545,14831,-257.1566162,14312,-266.7254639,17156,-276.4755554,18014,-286.2744751,19196,-296.1369324,21609,-306.1177979,23858,-316.1976624,25211,-326.3327026,28785,-336.6003113,34022,-347.0350647,33917,-357.4667358,40299,-368.0708313,42868,-378.7367249,46287,-389.4793396,50702,-400.3130493,57118,-411.2659302,58372,-422.240509,70000,-433.396759,76767,-444.6452942,85236,-455.9984741,93000,-467.4388428,98734,-478.9390259,110880,-490.5552368,121672,-502.2643127,132867,-514.0614014,144202,-525.9403687,163881,-537.9472656,168346,-549.9810181,197849,-562.1762695,220098,-574.4780884,234645,-586.8439331,252588,-599.2834473,295034,-611.8782959,322574,-624.5623779,340283,-637.2999268,374888,-650.1343384,424061,-663.09198,458598,-676.1279297,497197,-689.2446899,573182,-702.5036621,605511,-715.8175049,680460,-729.2480469,734539,-742.7550659,820239,-756.3724365,881656,-770.0620117,970639,-783.8477173,1087489,-797.7470703,1222962,-811.763855,1312213,-825.8510742,1418352,-840.0160522,1599615,-854.3013306,1746453,-868.6744385,1915819,-883.1400757,2134928
,32,0,689,-6.535241127,1032,-13.47449493,1240,-20.59736252,1485,-27.90053177,1754,-35.37018585,1701,-42.80915833,2472,-50.62194061,2265,-58.34727097,2496,-66.16971588,2931,-74.15281677,3358,-82.27191925,3252,-90.35894775,3848,-98.61425781,3609,-106.8054428,4462,-115.2087936,4347,-123.5860367,4875,-132.0779114,4847,-140.5640259,5147,-149.110199,4968,-157.6209717,5467,-166.2274628,5931,-174.9154053,5555,-183.5378571,6910,-192.3785858,6970,-201.227951,8105,-210.2281799,8581,-219.2854919,9992,-228.4950256,12662,-237.941391,12066,-247.3395386,14594,-256.9279175,14519,-266.5111389,17151,-276.2609558,17576,-286.0352478,19378,-295.907135,21664,-305.8905334,24003,-315.9764709,25433,-326.1202698,28114,-336.3642883,34186,-346.8038635,33387,-357.2197876,40654,-367.8326416,43251,-378.5074158,45716,-389.2376099,51519,-400.0873108,56394,-411.0274353,58465,-422.0036316,69707,-433.1557007,76238,-444.3973083,85574,-455.7544556,92265,-467.1868896,101379,-478.713501,109232,-490.3147278,122095,-502.0272827,134550,-513.8369751,143649,-525.7120972,162304,-537.7093506,169755,-549.7514648,196483,-561.9398193,220413,-574.243103,234683,-586.6090698,252583,-599.048584,293394,-611.6378784,324491,-624.3278809,341797,-637.0698242,373597,-649.9007568,422329,-662.8543091,460444,-675.8942261,496224,-689.0090332,572102,-702.2661133,607886,-715.5838623,677063,-729.0093994,734683,-742.5166016,820644,-756.1344604,883899,-769.8265381,972787,-783.6144409,1084717,-797.5112915,1221514,-811.5269165,1310911,-825.6131592,1423486,-839.7817993,1597985,-854.06604,1746305,-868.4390259,1919542,-882.9066162,2125812
,36,0,522,-6.257667542,1091,-13.2525177,1161,-20.30955505,1517,-27.63404465,1608,-35.0167923,1849,-42.5391922,2522,-50.37200165,2221,-58.07771301,2376,-65.85088348,3219,-73.92771149,3023,-81.94171906,3581,-90.12511444,3599,-98.31352234,3702,-106.5301514,4588,-114.9613495,4134,-123.288353,5208,-131.8462982,4802,-140.3230896,4924,-148.8249664,5230,-157.3871307,5393,-165.9799805,5760,-174.6386719,5490,-183.2493591,7206,-192.1320343,7236,-201.0188599,7536,-209.9463043,8876,-219.0374146,9595,-228.2064056,12385,-237.6306458,12947,-247.0992584,14296,-256.6669922,14432,-266.2442017,17095,-275.9907532,17391,-285.7544556,19557,-295.6355591,21607,-305.616333,24115,-315.7069092,25409,-325.849762,27994,-336.0895081,33868,-346.5197449,33836,-356.9490356,41409,-367.5802917,42106,-378.228241,46174,-388.9684143,50949,-399.8070068,56830,-410.7548218,58695,-421.7349243,71129,-432.9071655,75857,-444.1437683,84024,-455.4826355,93708,-466.9305725,100891,-478.4523621,108546,-490.0473022,122492,-501.763092,134152,-513.5698242,143331,-525.442749,163467,-537.4471436,168998,-549.4848022,197509,-561.6783447,219418,-573.9770508,234178,-586.3408813,254053,-598.7861938,291895,-611.3703613,325752,-624.06427,342065,-636.8070068,375613,-649.6433105,417593,-662.5855713,463984,-675.6331787,493099,-688.7416382,572353,-701.9991455,607029,-715.3154907,676596,-728.7402954,734951,-742.2478638,822953,-755.8685303,887620,-769.5648193,969811,-783.3496704,1084023,-797.2458496,1221921,-811.2617798,1311863,-825.3487549,1421891,-839.5162354,1601416,-853.8026123,1740685,-868.1724243,1917011,-882.6386719,2126366
