,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80
,-432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-2.197224617,4502,-10.60950184,4939,-19.11441994,5913,-27.79932785,5403,-36.39403915,8229,-45.40945816,5559,-54.03263092,6882,-62.86929703,9007,-71.97505188,8062,-80.9699707,11558,-90.32510376,9429,-99.47664642,11932,-108.8636246,11175,-118.1850586,14628,-127.7757492,13586,-137.2925415,19477,-147.1695251,17700,-156.9508514,21230,-166.9140167,21898,-176.9081726,22336,-186.9221344,25175,-197.0557404,28232,-207.3039551,33615,-217.7266846,31935,-228.0981445,38579,-238.6586151,40425,-249.2658234,45344,-259.987854,51917,-270.8452454,56723,-281.7911682,64877,-292.8714294,68731,-304.0093994,75597,-315.2425842,82336,-326.5611572,95053,-338.0233459,101224,-349.5484314,110684,-361.1628723,120352,-372.8610535,130488,-384.6400757,154776,-396.5898132,157951,-408.559845,171587,-420.6127014,195362,-432.7953186,220651,-445.0996704,236244,-457.47229,257427,-469.9307861,288641,-482.5037231,314601,-495.1627808,345105,-507.9143982,377711,-520.7562866,398377,-533.6514282,471538,-546.71521,512946,-559.8631592,559629,-573.0982056,610447,-586.420166,660513,-599.8209229,782895,-613.3916626,835484,-627.0274048,896122,-640.7332153,973960,-654.5223389,1057253,-668.3934937,1163477,-682.3604126,1295206,-696.4345703,1459978,-710.628479,1646134
,-428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-3.912023067,5207,-12.46978188,4882,-20.9630928,5951,-29.6544075,6579,-38.44604492,7051,-47.30696869,6087,-56.02087784,7064,-64.8836441,8382,-73.9174881,7568,-82.8491745,11405,-92.190979,9481,-101.3480225,12209,-110.7579498,11484,-120.1066589,13900,-129.6463013,14980,-139.2607727,19114,-149.1189423,15358,-158.7583313,20912,-168.7064056,22947,-178.747345,24118,-188.8380585,24892,-198.9603577,28433,-209.2156677,33056,-219.6216278,31860,-229.9907379,39130,-240.5653839,39847,-251.1581879,45254,-261.8782349,52608,-272.7488708,57292,-283.7047729,61077,-294.7246704,68779,-305.8633118,76123,-317.1034241,84979,-328.4535828,94845,-339.9135742,99361,-351.4200745,116694,-363.0873718,116159,-374.7500916,129358,-386.5204163,154803,-398.4703369,157161,-410.4353638,175369,-422.5100098,190370,-434.666748,225603,-446.9932861,236836,-459.3684082,256029,-471.8214417,290390,-484.4004211,316328,-497.0649414,341371,-509.8056641,376418,-522.644104,404210,-535.553772,468284,-548.6105957,507361,-561.7475586,556109,-574.9762573,616382,-588.3078613,654229,-601.6990967,781971,-615.2686768,851876,-628.9238892,886896,-642.6193848,983977,-656.4187622,1043891,-670.2772217,1158189,-684.239563,1296444,-698.3146973,1464582,-712.5117798,1647605
,-424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,-5.749392986,5493,-14.36062241,4691,-22.81402397,6524,-31.59726715,5873,-40.27538681,6739,-49.09105301,6640,-57.891922,6457,-66.6648407,8932,-75.76223755,9376,-84.90814972,9055,-94.01921844,10491,-103.2774887,12432,-112.7055206,10287,-121.9441605,14213,-131.506073,14607,-141.0953217,17330,-150.8555145,17739,-160.6390381,21194,-170.6005096,22594,-180.625946,23112,-190.674057,25315,-200.8132019,28725,-211.0787201,31637,-221.4407959,33664,-231.864975,38480,-242.4228668,41121,-253.0471344,45449,-263.7714844,50665,-274.6044617,56004,-285.5376282,66077,-296.6362,66428,-307.7400818,74074,-318.9529114,89098,-330.3504028,93679,-341.7980347,99409,-353.3050232,110747,-364.9200134,120187,-376.6168213,132355,-388.4100647,150201,-400.3298035,160510,-412.315918,171053,-424.3656616,193506,-436.5387268,225367,-448.8642273,234801,-461.2307129,254605,-473.6781921,293830,-486.2689514,318229,-498.9394836,340350,-511.6772156,374466,-524.510498,409376,-537.4328613,459773,-550.4713745,521355,-563.6355591,547095,-576.8479614,619274,-590.1842651,661461,-603.5864868,779288,-617.1526489,840251,-630.7941284,890801,-644.4940186,984147,-658.2935791,1058274,-672.1657104,1156114,-686.1262817,1292965,-700.1987305,1465288,-714.3963013,1631472
,-420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,-7.594381332,5343,-16.1779232,5446,-24.78055954,5103,-33.31814194,7507,-42.24173355,6154,-50.96659088,6601,-59.76156616,6539,-68.54710388,8783,-77.62767792,7760,-86.58441925,11326,-95.91927338,9997,-105.1293106,10933,-114.4288483,12300,-123.846199,14298,-133.4140778,13039,-142.8897705,19319,-152.7586212,17055,-162.5028229,21771,-172.4911499,21533,-182.4684906,23257,-192.5228577,27221,-202.7346039,27212,-212.9460144,30660,-223.2767334,34132,-233.7147217,37161,-244.2377319,44184,-254.9338531,44938,-265.6468811,50063,-276.467926,57599,-287.4291992,60664,-298.4422913,72180,-309.6292114,73188,-320.8299866,83969,-332.1681824,97569,-343.6564941,104202,-355.2105713,110444,-366.8228455,116134,-378.4853516,129570,-390.2573242,157197,-402.2225647,155935,-414.1797485,169416,-426.2198486,192878,-438.3896484,227635,-450.7251587,236855,-463.1003723,256667,-475.5559082,286851,-488.1226196,323791,-500.8104858,337630,-513.5402222,374760,-526.3742676,403447,-539.2820435,470932,-552.3444824,513483,-565.4934692,550400,-578.711853,620356,-592.0499268,664152,-605.4561768,778912,-619.0218506,838306,-632.6610107,885654,-646.3551025,983299,-660.1537476,1056703,-674.0244141,1161662,-687.9897461,1289006,-702.0591431,1451680,-716.2473755,1653466
,-416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745,-9.528429985,4690,-17.98161697,5248,-26.54722023,6221,-35.28290558,6370,-44.04225922,6010,-52.74343872,6944,-61.58907318,7216,-70.47312927,8957,-79.57331848,7314,-88.47086334,10262,-97.7070694,9882,-106.9055405,12302,-116.3230591,11940,-125.7107086,14069,-135.2624359,13916,-144.8032379,17889,-154.5951843,17175,-164.3463898,21074,-174.3021851,21288,-184.2680817,23312,-194.3247986,26603,-204.5135803,29742,-214.8138885,29295,-225.0990601,37301,-235.6258392,35460,-246.102005,43676,-256.7865601,44334,-267.4860535,51749,-278.34021,53696,-289.2312927,62590,-300.2756653,72061,-311.4609375,75474,-322.6924744,84419,-334.0360107,95576,-345.5036926,101775,-357.0342102,111768,-368.6583862,116418,-380.3233337,128982,-392.0907593,151884,-404.021637,159255,-415.9999084,170536,-428.0466003,201688,-440.2610779,226242,-452.5904236,230391,-464.9379578,259905,-477.4060364,286645,-489.9720459,318845,-502.6445007,335362,-515.3674927,376215,-528.2053833,415433,-541.1424561,459497,-554.1803589,527910,-567.3570557,548625,-580.5722046,607277,-593.888916,673869,-607.3096924,774243,-620.8693237,837520,-634.5075073,892312,-648.2091064,967718,-661.9918213,1068025,-675.8731689,1167511,-689.8435669,1280170,-703.9060669,1445792,-718.09021,1674017
,-412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-3.091042519,4146,-11.42094135,4391,-19.80825424,6210,-28.54216957,5616,-37.17554474,6482,-45.95232773,5904,-54.63571167,7372,-63.54115677,6530,-72.32531738,8102,-81.32518005,8787,-90.40621185,8972,-99.50807953,10191,-108.7373428,11900,-118.1216354,13300,-127.617157,12937,-137.0850067,14318,-146.6542816,17790,-156.4406738,17613,-166.2170715,19798,-176.1104126,22335,-186.1243286,23670,-196.1962891,27519,-206.4189148,27762,-216.6503448,29209,-226.9325714,35664,-237.4144745,36846,-247.9289703,45144,-258.6465759,43397,-269.324707,51860,-280.1809998,54623,-291.0892029,61351,-302.1135559,72175,-313.300415,75855,-324.5369873,83599,-335.8707886,95948,-347.3423462,104881,-358.9029236,107410,-370.4873352,116330,-382.1515198,133319,-393.9520264,150861,-405.8761292,154444,-417.8237305,173966,-429.8903503,197805,-442.0853882,222434,-454.3977661,237508,-466.7757263,260632,-479.246582,283645,-491.802063,319285,-504.4758911,341666,-517.2174683,373674,-530.048584,416053,-542.9871216,457748,-556.0211792,518287,-569.1794434,559014,-582.4133911,610792,-595.7359009,678010,-609.1628418,766840,-622.7128906,829087,-636.3409424,890796,-650.0408325,971035,-663.8269653,1073130,-677.7130737,1159865,-691.6768799,1277980,-705.7376709,1447801,-719.9232178,1671274
,-408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,-4.584967613,5526,-13.20218754,5192,-21.757061,5037,-30.28162766,5430,-38.88132095,6950,-47.72781754,6079,-56.44041443,7043,-65.30020142,6767,-74.12001801,8663,-83.18683624,9212,-92.31510162,8591,-101.3735733,10349,-110.6182175,11396,-119.9592361,12381,-129.3831482,13018,-138.8572388,15099,-148.4796295,17823,-158.267868,17082,-168.0136414,20188,-177.9264832,22663,-187.9549713,23800,-198.0324097,26296,-208.2095795,28855,-218.4796143,29849,-228.7835236,35237,-239.2533722,37567,-249.7872467,43755,-260.4736023,42508,-271.1310425,54046,-282.0286255,53079,-292.9081726,63006,-303.9591675,68634,-315.0957031,78760,-326.369873,82537,-337.6908875,94942,-349.1519165,107230,-360.7346497,108130,-372.3257446,117393,-383.9990234,131551,-395.7861633,149652,-407.70224,157293,-419.6680908,171827,-431.7223206,196361,-443.9100342,221204,-456.2168884,234725,-468.5830688,260340,-481.0528259,287458,-493.6216431,315240,-506.2827454,343310,-519.0291138,381477,-531.8809204,416318,-544.8201294,452808,-557.8433228,521209,-571.0072021,559377,-584.2417603,608276,-597.5601196,680781,-610.9910889,765917,-624.539917,828831,-638.1676636,885373,-651.8614502,968930,-665.6453857,1070911,-679.5294189,1163233,-693.4961548,1286509,-707.5635986,1449743,-721.7504883,1667905
,-404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,-6.445719719,5320,-15.02494812,5368,-23.61315918,5152,-32.16030121,5336,-40.74253464,6175,-49.47079849,6061,-58.18042755,7059,-67.0424881,7738,-75.99638367,8193,-85.00741577,8385,-94.04161835,8871,-103.132164,10910,-112.4295959,11930,-121.8164062,12600,-131.2578583,12037,-140.653595,16065,-150.3379974,16925,-160.0745392,18327,-169.8906708,18363,-179.7087708,21717,-189.6946259,25761,-199.8512421,27956,-210.0896301,27141,-220.2984314,28900,-230.5700226,35574,-241.0493927,35872,-251.5371094,46794,-262.2906189,42118,-272.9388428,53493,-283.8261414,54774,-294.7371216,62858,-305.7857666,68978,-316.9273071,76850,-328.1769104,81884,-339.4899597,92830,-350.9284973,106983,-362.5089111,115200,-374.1633301,114631,-385.8128052,132780,-397.6092529,149405,-409.5236816,153532,-421.465332,178331,-433.5567322,191813,-445.7210083,215522,-458.0018311,242677,-470.4013062,253193,-482.8432007,291817,-495.4270935,317941,-508.0967102,341604,-520.8381348,379388,-533.6844482,418034,-546.6277466,449473,-559.6435547,522897,-572.8106689,567541,-586.0597534,613681,-599.3869629,676633,-612.8118286,755685,-626.347229,828729,-639.9748535,878271,-653.6605835,984741,-667.4606934,1056608,-681.3312378,1182260,-695.3141479,1282936,-709.3787842,1438740,-723.5580444,1661758
,-400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204,-8.343791962,4343,-16.72011185,5640,-25.35775185,5329,-33.93867111,5526,-42.55588913,6121,-51.27537155,6205,-60.00848389,6655,-68.81160736,7541,-77.73971558,7811,-86.70300293,9907,-95.90399933,8097,-104.9032516,12209,-114.313179,10618,-123.5834885,13018,-133.0575714,11559,-142.412796,16890,-152.1472778,16243,-161.8426971,17623,-171.6196594,20016,-181.523941,22481,-191.5443726,24427,-201.6478119,27009,-211.8517303,28252,-222.100647,29730,-232.4005585,36695,-242.9109497,32450,-253.2984009,47089,-264.058197,45013,-274.7729187,51440,-285.6210938,55524,-296.5456543,60497,-307.5559998,69241,-318.701355,78696,-329.9747009,83910,-341.3121948,93168,-352.754364,104763,-364.3138123,111392,-375.9346313,115235,-387.5893555,142056,-399.4533386,139671,-411.3003845,157677,-423.2686768,175042,-435.3414612,196985,-447.5323486,216355,-459.8170166,242365,-472.21521,256464,-484.6699524,285513,-497.2319946,321949,-509.9141541,341306,-522.6546631,372341,-535.4822388,423392,-548.4382935,452655,-561.4611816,519409,-574.6216431,565802,-587.8676147,603591,-601.1782837,683530,-614.6132812,756470,-628.1497192,837189,-641.7875366,874738,-655.4692383,984037,-669.2686768,1052889,-683.1357422,1177089,-697.1143188,1297859,-711.1905518,1430774,-725.3642578,1676107
,-396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1.609437943,5132,-10.15268898,4661,-18.59967422,4865,-27.08949661,5633,-35.72589493,5615,-44.35909271,5767,-53.01900101,6492,-61.79732513,6825,-70.62567139,8010,-79.61412048,7383,-88.52105713,9832,-97.71445465,8363,-106.7460251,11230,-116.0723724,11494,-125.4219513,13106,-134.902771,11559,-144.2579956,15728,-153.9211884,16665,-163.6422577,18337,-173.4589386,19728,-183.3487396,20732,-193.2881775,25220,-203.4235687,26549,-213.610321,29097,-223.8887177,30309,-234.2079163,34773,-244.6645203,34712,-255.1193542,45855,-265.8526001,45083,-276.5688477,49953,-287.3876953,56629,-298.3319702,61569,-309.3598938,68725,-320.4977722,76782,-331.7464905,84046,-343.0856018,94779,-354.5448914,105025,-366.106842,113711,-377.7482605,113583,-389.3885498,138761,-401.2290649,144541,-413.1103821,153697,-425.0531311,181109,-437.1599731,191460,-449.3224182,220546,-461.6262817,236586,-474.0003357,257936,-486.4608154,285645,-499.0233154,316869,-511.6895447,343876,-524.437561,383249,-537.2940063,417634,-550.2363892,455089,-563.2646484,516900,-576.4202271,560810,-589.6573486,605566,-602.9712524,681301,-616.4030151,760642,-629.9449463,836498,-643.5819092,871879,-657.2603149,987951,-671.0637207,1062008,-684.9393921,1164362,-698.9071045,1304543,-712.9884644,1422383,-727.156311,1678247
,-392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-3.737669706,3829,-11.98802853,4649,-20.43243599,4852,-28.91958237,5233,-37.48232269,5574,-46.10819244,6294,-54.85554504,6058,-63.56467819,6864,-72.39872742,7805,-81.3612442,7446,-90.27667999,10526,-99.5382843,7627,-108.4777374,12466,-117.9085007,10151,-127.1338272,13540,-136.6472321,12807,-146.1049805,14486,-155.6859131,17088,-165.4320374,18231,-175.2429199,18720,-185.0802612,22955,-195.1215515,23637,-205.1921234,27130,-215.4005127,29243,-225.6839142,29866,-235.9883881,36725,-246.4996033,35202,-256.9684753,43038,-267.6383057,45345,-278.3603516,49781,-289.1757507,56472,-300.1172485,62616,-311.1620178,68357,-322.2945251,78138,-333.5607605,83359,-344.8916626,95139,-356.3547668,99257,-367.8602295,118556,-379.5433655,113664,-391.1843567,139793,-403.0322876,141822,-414.8946228,155568,-426.8494568,180513,-438.9530029,186483,-451.0891113,222162,-463.4002686,236352,-475.7733459,260947,-488.2454224,285971,-500.809082,314847,-513.4689331,344094,-526.2175903,385161,-539.0789795,422137,-552.0320435,444634,-565.0370483,524395,-578.2070312,559072,-591.44104,601458,-604.7481689,690647,-618.1935425,750577,-631.722168,843044,-645.3669434,866892,-659.0396118,986458,-672.8414917,1054912,-686.7104492,1187543,-700.697876,1294686,-714.7716675,1438449,-728.9507446,1665447
,-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,-5.337538242,4735,-13.80027485,4727,-22.26132011,5025,-30.78350067,5181,-39.33625412,5520,-47.95238876,6168,-56.67951965,5955,-65.37150574,6541,-74.15734863,7551,-83.08678436,8371,-92.1193161,9235,-101.2500687,8754,-110.3273315,11971,-119.7175751,9612,-128.8883362,13720,-138.4149475,13744,-147.9432983,14511,-157.5259552,16997,-167.2667542,17076,-177.0121765,19204,-186.8750458,22198,-196.8827972,24629,-206.9944763,27693,-217.2234039,26419,-227.4052429,32724,-237.8011017,34401,-248.2469482,35688,-258.7295227,43430,-269.4084167,45672,-280.1376648,48337,-290.9236145,58226,-301.8956909,64377,-312.9682007,65059,-324.051239,79501,-335.3347778,82954,-346.6608276,95619,-358.1289673,99504,-369.6369324,117729,-381.3130798,113788,-392.9551697,140424,-404.8075867,138549,-416.6465759,162451,-428.6447144,175894,-440.7223511,189817,-452.8761597,218677,-465.1715088,238430,-477.5533447,262670,-490.0320129,280408,-502.5760193,316841,-515.2421875,346610,-527.9981689,387029,-540.8644409,416049,-553.8029785,443017,-566.8043213,534163,-579.9927979,550054,-593.2105713,604655,-606.5230103,681412,-619.9549561,763612,-633.5007935,844872,-647.1477051,874982,-660.8296509,982625,-674.6276245,1050460,-688.4923706,1175015,-702.4691772,1304415,-716.550415,1422486,-730.7183228,1679011
,-384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,-6.976347923,5691,-15.62298965,4101,-23.94197655,5562,-32.56568909,5024,-41.08766937,5310,-49.66501617,7755,-58.62110901,5138,-67.16552734,6539,-75.95106506,7961,-84.9333725,7650,-93.8758316,9652,-103.0507507,7957,-112.0325546,12386,-121.4568787,10128,-130.6799316,13169,-140.1655579,13141,-149.6490479,14469,-159.2288055,18061,-169.0303192,16480,-178.7402191,20029,-188.6451569,23435,-198.7071381,22861,-208.7443237,28650,-219.0072327,24746,-229.1236572,34800,-239.5810242,34342,-250.0251465,36025,-260.5171204,42940,-271.1846924,44520,-281.8883972,50554,-292.7192078,56559,-303.662262,63644,-314.7233276,66734,-325.8317871,78224,-337.0991211,84498,-348.4436035,94763,-359.9027405,97997,-371.3954468,117023,-383.0655823,114815,-394.7166748,140640,-406.5706482,139428,-418.4159546,161330,-430.4071655,181194,-442.5144958,186498,-454.6506653,219734,-466.9508362,238180,-479.331604,256227,-491.7854309,285834,-504.3486023,314646,-517.0078125,350970,-529.7762451,386286,-542.640564,414742,-555.5759888,441013,-568.5728149,536338,-581.7653198,549984,-594.9829712,603080,-608.2927856,691198,-621.7389526,758212,-635.2776489,829984,-648.9067993,882591,-662.5974121,988897,-676.4017334,1049704,-690.2657471,1159768,-704.2294922,1320488,-718.322998,1424156,-732.4920654,1664929
,-380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7756,-8.956221581,4625,-17.3954525,4207,-25.73995781,5054,-34.26789474,5602,-42.89877319,5288,-51.4719696,6415,-60.23836517,6373,-68.99819183,5900,-77.68090057,7669,-86.62583923,9064,-95.73790741,8771,-104.8171158,8487,-113.8634033,11738,-123.2339935,9838,-132.4279938,12859,-141.8897858,13301,-151.385376,15291,-161.020401,16937,-170.7576599,16573,-180.4731903,21132,-190.4317322,21629,-200.4135284,25080,-210.5433502,26412,-220.7249298,26744,-230.9189911,33841,-241.3484192,33750,-251.7751617,36234,-262.2729187,43375,-272.9505615,45945,-283.6857605,48442,-294.473877,56985,-305.424408,63836,-316.4884949,69314,-327.6348877,75254,-338.8635254,85571,-350.2206421,93790,-361.6694641,98335,-373.1655884,113905,-384.8087158,120557,-396.508606,136010,-408.3291016,141730,-420.1907959,158073,-432.1616211,186870,-444.2998047,180538,-456.4035034,214964,-468.6817322,245821,-481.0940857,258670,-493.5574036,285867,-506.120697,310902,-518.7679443,352601,-531.5410156,388352,-544.4107056,410489,-557.3358154,448387,-570.3492432,528374,-583.5267944,549195,-596.742981,599256,-610.0464478,691279,-623.4927368,755677,-637.0280762,840571,-650.6699219,881277,-664.3590698,981003,-678.1553955,1059754,-692.0289307,1167940,-705.9996948,1303829,-720.0805054,1435775,-734.2576904,1663073
,-376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-2.484906673,3556,-10.6612978,4676,-19.11149597,4388,-27.49812508,5263,-36.06658173,5360,-44.65330124,5528,-53.27088165,6548,-62.05779648,5536,-70.67682648,5962,-79.36998749,8522,-88.4203949,8645,-97.48513031,8281,-106.5068512,8525,-115.5576096,10876,-124.8519211,11239,-134.1790619,13703,-143.7044373,13440,-153.210434,14529,-162.794342,16340,-172.4957123,17589,-182.2707367,19548,-192.1513672,23788,-202.228302,22903,-212.2673187,27194,-222.4780731,26784,-232.6736298,34598,-243.1251831,31206,-253.4735413,41434,-264.1054077,39141,-274.6803284,46209,-285.4212646,47903,-296.1982117,60312,-307.2055054,62870,-318.2543335,67677,-329.3768311,77266,-340.6318359,85572,-351.9889526,90991,-363.4074707,100158,-374.9219666,111730,-386.5458069,119465,-398.2365723,138400,-410.0744629,144252,-421.9537659,161180,-433.9440308,182759,-446.059967,177671,-458.147644,218773,-470.4434204,244505,-482.8504028,256983,-495.3071594,285567,-507.8693848,310713,-520.5159912,356045,-533.2988281,384911,-546.1596069,409043,-559.0811768,449718,-572.0975342,527039,-585.272583,556630,-598.5022583,600181,-611.807251,685914,-625.2457886,753842,-638.7787476,836664,-652.4159546,885748,-666.1101685,986075,-679.9116821,1060550,-693.7860107,1157378,-707.7476807,1300738,-721.8261108,1449856,-736.0130615,1659660
,-372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-3.931825638,4751,-12.39793587,4882,-20.8912468,4348,-29.26871872,4952,-37.77626419,4961,-46.28562546,6155,-55.01064682,7016,-63.86659622,5309,-72.4437561,6839,-81.27415466,7136,-90.14706421,8294,-99.17034912,9076,-108.2837372,8820,-117.368515,11717,-126.7373123,10388,-135.9857178,12773,-145.4408112,13395,-154.9434509,14826,-164.5475922,16235,-174.2425232,17441,-184.0091095,20740,-193.9489288,21474,-203.9235229,25077,-214.0532227,26584,-224.2412872,26923,-234.4420166,35696,-244.9248047,30911,-255.2636719,39121,-265.8380737,38594,-276.3989258,49939,-287.2174683,46104,-297.9561157,59953,-308.957428,62295,-319.9970703,69813,-331.1506348,76567,-342.3965454,87534,-353.7763367,87701,-365.15802,99002,-376.6609192,113007,-388.2961121,119756,-399.9893188,135074,-411.802887,146996,-423.7010498,160384,-435.6863708,182641,-447.8016357,179263,-459.8982544,216263,-472.1824951,247720,-484.6025391,255891,-497.0550537,287746,-509.6248779,310615,-522.2711792,357037,-535.0567627,382554,-547.911377,408034,-560.8305054,452886,-573.8538818,521133,-587.0176392,553253,-600.2412109,602294,-613.5496826,684363,-626.9859009,764026,-640.5322876,833728,-654.1659546,888754,-667.8635254,975104,-681.6538086,1072181,-695.5390015,1147443,-709.4920654,1308094,-723.5761719,1449261,-737.7627563,1653046
